path,spoken_language,signed_language,start,end,words,glosses,priority
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Quiet.mp4,en,ins,0,0,Quiet,QUIET,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/QutubMinar.mp4,en,ins,0,0,Qutub Minar,QUTUB MINAR,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Racism.mp4,en,ins,0,0,Racism,RACISM,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Rain.mp4,en,ins,0,0,Rain,RAIN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Rainbow.mp4,en,ins,0,0,Rainbow,RAINBOW,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/RaiseHand.mp4,en,ins,0,0,Raise Hand,RAISE HAND,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Rank.mp4,en,ins,0,0,Rank,RANK,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Rare.mp4,en,ins,0,0,Rare,RARE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Read.mp4,en,ins,0,0,Read,READ,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Recognize.mp4,en,ins,0,0,Recognize,RECOGNIZE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Record.mp4,en,ins,0,0,Record,RECORD,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Regular.mp4,en,ins,0,0,Regular,REGULAR,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Respect.mp4,en,ins,0,0,Respect,RESPECT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Result.mp4,en,ins,0,0,Result,RESULT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Sacrifice.mp4,en,ins,0,0,Sacrifice,SACRIFICE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Sad.mp4,en,ins,0,0,Sad,SAD,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Safe.mp4,en,ins,0,0,Safe,SAFE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Salt.mp4,en,ins,0,0,Salt,SALT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Same.mp4,en,ins,0,0,Same,SAME,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/SanitaryPad.mp4,en,ins,0,0,Sanitary Pad,SANITARY PAD,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Saturday.mp4,en,ins,0,0,Saturday,SATURDAY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Scan.mp4,en,ins,0,0,Scan,SCAN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/School.mp4,en,ins,0,0,School,SCHOOL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Scissors.mp4,en,ins,0,0,Scissors,SCISSORS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Secret.mp4,en,ins,0,0,Secret,SECRET,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Should.mp4,en,ins,0,0,Should,SHOULD,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Show.mp4,en,ins,0,0,Show,SHOW,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Shy.mp4,en,ins,0,0,Shy,SHY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Size.mp4,en,ins,0,0,Size,SIZE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Sleep.mp4,en,ins,0,0,Sleep,SLEEP,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Smile.mp4,en,ins,0,0,Smile,SMILE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Smoke.mp4,en,ins,0,0,Smoke,SMOKE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Starve.mp4,en,ins,0,0,Starve,STARVE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Tablet.mp4,en,ins,0,0,Tablet,TABLET,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Take_a_Photo.mp4,en,ins,0,0,Take a Photo,TAKE_PHOTO,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Taste.mp4,en,ins,0,0,Taste,TASTE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Tax.mp4,en,ins,0,0,Tax,TAX,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Teach.mp4,en,ins,0,0,Teach,TEACH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Teacher.mp4,en,ins,0,0,Teacher,TEACHER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Team.mp4,en,ins,0,0,Team,TEAM,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Television.mp4,en,ins,0,0,Television,TELEVISION,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Temple.mp4,en,ins,0,0,Temple,TEMPLE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Tension.mp4,en,ins,0,0,Tension,TENSION,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Thank_You.mp4,en,ins,0,0,Thank You,THANK_YOU,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Things.mp4,en,ins,0,0,Things,THINGS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Thirsty.mp4,en,ins,0,0,Thirsty,THIRSTY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Throw.mp4,en,ins,0,0,Throw,THROW,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Thursday.mp4,en,ins,0,0,Thursday,THURSDAY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Tiffin.mp4,en,ins,0,0,Tiffin,TIFFIN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Time.mp4,en,ins,0,0,Time,TIME,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Tooth.mp4,en,ins,0,0,Tooth,TOOTH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Toothbrush.mp4,en,ins,0,0,Toothbrush,TOOTHBRUSH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Toothpaste.mp4,en,ins,0,0,Toothpaste,TOOTHPASTE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Traffic.mp4,en,ins,0,0,Traffic,TRAFFIC,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Umpire.mp4,en,ins,0,0,Umpire,UMPIRE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Uncle.mp4,en,ins,0,0,Uncle,UNCLE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Uncomfortable.mp4,en,ins,0,0,Uncomfortable,UNCOMFORTABLE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Under.mp4,en,ins,0,0,Under,UNDER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Unemployed.mp4,en,ins,0,0,Unemployed,UNEMPLOYED,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Unhappy.mp4,en,ins,0,0,Unhappy,UNHAPPY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Unite_Unity.mp4,en,ins,0,0,Unite,UNITE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/University.mp4,en,ins,0,0,University,UNIVERSITY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Unofficial.mp4,en,ins,0,0,Unofficial,UNOFFICIAL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Up.mp4,en,ins,0,0,Up,UP,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Update.mp4,en,ins,0,0,Update,UPDATE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Upset.mp4,en,ins,0,0,Upset,UPSET,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Urgent.mp4,en,ins,0,0,Urgent,URGENT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Urine.mp4,en,ins,0,0,Urine,URINE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Vaccine.mp4,en,ins,0,0,Vaccine,VACCINE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Van.mp4,en,ins,0,0,Van,VAN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Variation.mp4,en,ins,0,0,Variation,VARIATION,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Vegetables.mp4,en,ins,0,0,Vegetables,VEGETABLES,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Vehicle.mp4,en,ins,0,0,Vehicle,VEHICLE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Very.mp4,en,ins,0,0,Very,VERY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Very_Hot.mp4,en,ins,0,0,Very Hot,VERY_HOT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Video_Call.mp4,en,ins,0,0,Video Call,VIDEO_CALL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Videographer.mp4,en,ins,0,0,Videographer,VIDEOGRAPHER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Village.mp4,en,ins,0,0,Village,VILLAGE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Virus.mp4,en,ins,0,0,Virus,VIRUS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Visit.mp4,en,ins,0,0,Visit,VISIT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Voice.mp4,en,ins,0,0,Voice,VOICE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Volleyball.mp4,en,ins,0,0,Volleyball,VOLLEYBALL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Vomiting.mp4,en,ins,0,0,Vomiting,VOMITING,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wait.mp4,en,ins,0,0,Wait,WAIT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wake.mp4,en,ins,0,0,Wake,WAKE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Walk.mp4,en,ins,0,0,Walk,WALK,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wallet.mp4,en,ins,0,0,Wallet,WALLET,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/War.mp4,en,ins,0,0,War,WAR,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Warm.mp4,en,ins,0,0,Warm,WARM,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wash.mp4,en,ins,0,0,Wash,WASH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Washroom.mp4,en,ins,0,0,Washroom,WASHROOM,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Waste.mp4,en,ins,0,0,Waste,WASTE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Water.mp4,en,ins,0,0,Water,WATER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Way.mp4,en,ins,0,0,Way,WAY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/We.mp4,en,ins,0,0,We,WE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Weak.mp4,en,ins,0,0,Weak,WEAK,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wear.mp4,en,ins,0,0,Wear,WEAR,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Weather.mp4,en,ins,0,0,Weather,WEATHER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wedding.mp4,en,ins,0,0,Wedding,WEDDING,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Weight_Weigh_Weighing_Scale.mp4,en,ins,0,0,Weight,WEIGHT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Welcome.mp4,en,ins,0,0,Welcome,WELCOME,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wet.mp4,en,ins,0,0,Wet,WET,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/What.mp4,en,ins,0,0,What,WHAT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Whatever.mp4,en,ins,0,0,Whatever,WHATEVER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/When_(For_Days).mp4,en,ins,0,0,When,WHEN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Where.mp4,en,ins,0,0,Where,WHERE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Which.mp4,en,ins,0,0,Which,WHICH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/While.mp4,en,ins,0,0,While,WHILE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Who_Whom.mp4,en,ins,0,0,Who,WHO,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Why.mp4,en,ins,0,0,Why,WHY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wife.mp4,en,ins,0,0,Wife,WIFE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Win.mp4,en,ins,0,0,Win,WIN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wind.mp4,en,ins,0,0,Wind,WIND,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Without.mp4,en,ins,0,0,Without,WITHOUT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Woman_Female.mp4,en,ins,0,0,Woman,WOMAN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Word.mp4,en,ins,0,0,Word,WORD,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Work.mp4,en,ins,0,0,Work,WORK,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Worry.mp4,en,ins,0,0,Worry,WORRY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wound.mp4,en,ins,0,0,Wound,WOUND,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Write.mp4,en,ins,0,0,Write,WRITE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wrong(Incorrect).mp4,en,ins,0,0,Wrong,WRONG,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/X-Ray.mp4,en,ins,0,0,X-Ray,X-RAY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Year.mp4,en,ins,0,0,Year,YEAR,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Yellow.mp4,en,ins,0,0,Yellow,YELLOW,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Yes.mp4,en,ins,0,0,Yes,YES,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Yesterday.mp4,en,ins,0,0,Yesterday,YESTERDAY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Yoga.mp4,en,ins,0,0,Yoga,YOGA,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/You.mp4,en,ins,0,0,You,YOU,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Young.mp4,en,ins,0,0,Young,YOUNG,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Yourself.mp4,en,ins,0,0,Yourself,YOURSELF,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Youth.mp4,en,ins,0,0,Youth,YOUTH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Zebra_Crossing.mp4,en,ins,0,0,Zebra Crossing,ZEBRA_CROSSING,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Zero.mp4,en,ins,0,0,Zero,ZERO,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Zigzag.mp4,en,ins,0,0,Zigzag,ZIGZAG,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Zone.mp4,en,ins,0,0,Zone,ZONE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Zoo.mp4,en,ins,0,0,Zoo,ZOO,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Zoo.mp4,en,ins,0,0,Zoo,ZOO,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Able_Can.mp4,en,ins,0,0,Can,CAN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wrong(Incorrect).mp4,en,ins,0,0,Incorrect,INCORRECT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Woman_Female.mp4,en,ins,0,0,Female,FEMALE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Who_Whom.mp4,en,ins,0,0,Whom,WHOM,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Abort_Cancel.mp4,en,ins,0,0,Cancel,CANCEL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Weight_Weigh_Weighing_Scale.mp4,en,ins,0,0,Weigh,WEIGH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Weight_Weigh_Weighing_Scale.mp4,en,ins,0,0,Weighing Scale,WEIGHING_SCALE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Abroad_Overseas.mp4,en,ins,0,0,overseas,OVERSEAS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Unite_Unity.mp4,en,ins,0,0,Unity,UNITY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Accuse_Blame.mp4,en,ins,0,0,Blame,BLAME,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Ache_Pain.mp4,en,ins,0,0,Pain,PAIN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Add_More.mp4,en,ins,0,0,More,MORE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Again_Repeat.mp4,en,ins,0,0,Repeat,REPEAT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Almost_Nearly.mp4,en,ins,0,0,Nearly,NEARLY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Bike_Motorcycle.mp4,en,ins,0,0,Motorcycle,MOTORCYCLE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Fail_Unsuccessful.mp4,en,ins,0,0,Unsuccessful,UNSUCCESSFUL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/House_Home.mp4,en,ins,0,0,Home,HOME,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/I_Me.mp4,en,ins,0,0,Me,ME,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Jobless_Unemployed.mp4,en,ins,0,0,Unemployed,UNEMPLOYED,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Key_Ring_Key_Chain.mp4,en,ins,0,0,Key Chain,KEY_CHAIN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Lazy__Inactive.mp4,en,ins,0,0,Inactive,INACTIVE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/None_Nothing_Empty.mp4,en,ins,0,0,Nothing,NOTHING,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/None_Nothing_Empty.mp4,en,ins,0,0,Empty,EMPTY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Old_Aged_Elderly_(Person).mp4,en,ins,0,0,Elderly Person,ELDERLY_(PERSON),0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Pants_Trousers.mp4,en,ins,0,0,Trousers,TROUSERS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Achieve.mp4,en,ins,0,0,Accomplish,ACCOMPLISH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Advantage.mp4,en,ins,0,0,Benefit,BENEFIT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Alike.mp4,en,ins,0,0,Similar,SIMILAR,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Decide.mp4,en,ins,0,0,Choose,CHOOSE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Blanket.mp4,en,ins,0,0,Bedsheet,BEDSHEET,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Cop.mp4,en,ins,0,0,Police,POLICE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Cure.mp4,en,ins,0,0,Remedy,REMEDY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Deceive.mp4,en,ins,0,0,Betray,BETRAY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Deceive.mp4,en,ins,0,0,Cheat,CHEAT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Honest.mp4,en,ins,0,0,Truthful,TRUTHFUL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Infection.mp4,en,ins,0,0,Contamination,CONTAMINATION,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Quiet.mp4,en,ins,0,0,Silent,SILENT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Quickly.mp4,en,ins,0,0,Fastly,FASTLY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Injury.mp4,en,ins,0,0,Hurt,HURT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Increase.mp4,en,ins,0,0,Grow,GROW,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Movie.mp4,en,ins,0,0,Film,FILM,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Movie.mp4,en,ins,0,0,Cinema,CINEMA,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Job.mp4,en,ins,0,0,Occupation,OCCUPATION,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Job.mp4,en,ins,0,0,Profession,PROFESSION,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Recognize.mp4,en,ins,0,0,Identify,IDENTIFY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Mother.mp4,en,ins,0,0,Mom,MOM,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Music.mp4,en,ins,0,0,Song,SONG,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Team.mp4,en,ins,0,0,Group,GROUP,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Sleep.mp4,en,ins,0,0,Nap,NAP,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Sleep.mp4,en,ins,0,0,Rest,REST,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Win.mp4,en,ins,0,0,Victory,VICTORY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Secret.mp4,en,ins,0,0,Confidential,CONFIDENTIAL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Wife.mp4,en,ins,0,0,Spouse,SPOUSE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Query.mp4,en,ins,0,0,Doubt,DOUBT,0
